order_id,local_time,country_code,store_address,payment_status,n_of_products,products_total,final_status
32715449,20:19:09,IT,17163,PAID,2,12,DeliveredStatus
32806201,11:32:01,CL,73479,PAID,1,0.13,DeliveredStatus
33537646,20:49:56,AR,14455,PAID,6,20.52,DeliveredStatus
33005622,22:22:54,ES,47125,PAID,1,11.35,DeliveredStatus
32687730,19:22:07,TR,44089,PAID,2,1.48,DeliveredStatus
32184180,09:01:08,FR,1037,PAID,1,4.3,DeliveredStatus
32732908,20:34:44,ES,14872,PAID,5,15.5,DeliveredStatus
33481573,21:28:16,EG,54109,PAID,1,2.4,DeliveredStatus
33187930,20:49:09,AR,63148,PAID,1,1.8,DeliveredStatus
32636736,22:01:36,AR,55214,PAID,3,16.81,DeliveredStatus
33190034,21:04:36,AR,43819,PAID,1,8.06,DeliveredStatus
33097334,17:49:10,FR,1212,PAID,2,12.4,DeliveredStatus
33063906,09:56:54,CL,10264,PAID,1,0.16,DeliveredStatus
33266582,19:30:51,TR,62027,PAID,1,1.1,DeliveredStatus
32089069,21:13:40,UA,64168,PAID,5,11.86,DeliveredStatus
33441140,17:36:24,ES,49067,PAID,2,7.9,DeliveredStatus
32379832,13:37:04,ES,29451,PAID,1,8.3,DeliveredStatus
32906697,10:04:17,RO,60299,PAID,4,10.12,DeliveredStatus
33068797,13:31:01,ES,28703,PAID,1,9.63,DeliveredStatus
32495207,20:05:17,AR,56001,PAID,5,3.64,CanceledStatus
32341162,23:21:50,AR,61864,PAID,2,10.6,DeliveredStatus
32261022,19:15:02,ES,30117,PAID,6,27.45,DeliveredStatus
33368640,20:22:38,EC,61398,PAID,1,9.56,DeliveredStatus
33266501,19:30:19,TR,64690,PAID,4,9.16,DeliveredStatus
32707554,13:39:59,PE,11383,PAID,2,5.34,DeliveredStatus
32265889,19:27:48,ES,15871,PAID,4,9.24,DeliveredStatus
32484583,18:39:38,CL,30334,PAID,1,0.05,DeliveredStatus
32338969,23:01:10,AR,62517,PAID,1,4.86,DeliveredStatus
32739907,17:10:09,DO,33357,PAID,1,5.83,DeliveredStatus
32139159,19:15:46,AR,61641,PAID,3,7.37,DeliveredStatus
32082769,15:50:30,AR,59638,PAID,1,1.79,DeliveredStatus
33184229,20:19:50,AR,61864,PAID,2,11.24,DeliveredStatus
32525271,10:03:05,IT,1466,PAID,2,13.1,DeliveredStatus
32947125,19:14:15,TR,50154,PAID,2,6.36,DeliveredStatus
32237793,19:17:21,UA,66183,PAID,4,12.43,DeliveredStatus
33230251,14:49:32,TR,61979,PAID,1,1.23,DeliveredStatus
32183749,10:31:03,TR,33283,PAID,4,3.95,DeliveredStatus
33443386,13:52:40,AR,32307,PAID,6,1.77,DeliveredStatus
32041359,16:39:52,RO,70008,PAID,1,16.86,DeliveredStatus
33131987,21:03:04,ES,22860,PAID,4,17.4,DeliveredStatus
32680633,12:17:26,AR,60421,PAID,3,19.08,DeliveredStatus
33120580,19:49:19,IT,9119,PAID,2,14.5,CanceledStatus
32733993,17:39:49,AR,32288,PAID,2,2.37,CanceledStatus
33445675,12:07:32,EC,36790,PAID,2,9.79,DeliveredStatus
32686499,17:11:54,ES,29445,PAID,11,15.84,DeliveredStatus
33505819,20:35:09,ES,14872,PAID,3,9.2,DeliveredStatus
32249972,19:26:20,ES,2376,PAID,9,17.98,DeliveredStatus
33548483,20:09:33,EC,70373,PAID,2,5.78,DeliveredStatus
32695233,20:21:50,TR,72956,PAID,2,5.25,DeliveredStatus
32054593,17:16:11,ES,58648,PAID,3,3.42,DeliveredStatus
33085428,17:26:49,EG,53073,PAID,1,4.51,DeliveredStatus
32972805,16:00:19,CL,30309,PAID,1,0.09,DeliveredStatus
32149949,20:41:05,CL,12141,PAID,6,0.39,DeliveredStatus
32907071,10:18:52,EG,44094,PAID,3,1.25,DeliveredStatus
32455782,20:57:42,IT,12513,PAID,1,17,DeliveredStatus
32545986,14:31:06,FR,1209,PAID,4,19.9,DeliveredStatus
32086250,21:03:38,UA,66725,PAID,3,15.19,DeliveredStatus
32535237,12:42:19,ES,20110,PAID,3,6.8,DeliveredStatus
33401041,13:13:24,MA,53886,PAID,2,11.55,DeliveredStatus
32510035,22:02:40,AR,71458,PAID,2,11.59,DeliveredStatus
33190360,19:07:05,PE,36503,PAID,3,18.21,DeliveredStatus
33530578,17:54:19,EC,51386,PAID,1,2.85,DeliveredStatus
33525104,23:05:40,ES,67438,PAID,2,25,DeliveredStatus
32296530,21:03:40,ES,28671,PAID,3,16.5,DeliveredStatus
33045962,11:05:57,UA,73946,PAID,1,3.66,DeliveredStatus
33416674,14:44:09,ES,8466,PAID,2,14.1,DeliveredStatus
32989193,20:07:52,ES,29451,PAID,3,24.65,DeliveredStatus
32699775,19:53:14,UA,50835,PAID,1,4.11,DeliveredStatus
33370952,19:40:01,CR,57876,PAID,2,10.61,DeliveredStatus
33046802,10:25:28,ES,10585,PAID,5,12.86,DeliveredStatus
32354798,11:12:54,UA,55927,PAID,7,9.86,DeliveredStatus
33401556,15:17:13,TR,68630,PAID,3,7.16,DeliveredStatus
33292600,20:03:05,IT,8865,PAID,5,24,DeliveredStatus
32583103,13:42:02,EC,36787,PAID,1,5.55,CanceledStatus
32528249,10:23:59,FR,3703,PAID,3,8.6,DeliveredStatus
32938327,11:58:27,AR,62970,PAID,2,3.78,DeliveredStatus
32942700,19:36:59,GE,66102,PAID,2,4.3,DeliveredStatus
32664791,13:40:27,ES,14692,PAID,1,9.99,DeliveredStatus
32536671,13:00:29,FR,1218,PAID,5,28.5,DeliveredStatus
32392892,16:00:54,MA,69874,PAID,1,2.02,DeliveredStatus
32088901,20:13:05,ES,23840,PAID,5,19,DeliveredStatus
32145285,09:03:07,ES,2375,PAID,1,3.25,CanceledStatus
32402022,18:11:53,RO,66002,PAID,2,7.58,DeliveredStatus
33309822,16:57:52,AR,50171,PAID,1,2.81,DeliveredStatus
33489002,20:47:40,FR,11316,PAID,1,7.8,DeliveredStatus
33263986,11:10:34,EC,68266,PAID,1,3.78,DeliveredStatus
32581819,19:43:22,ES,5272,PAID,10,18.21,DeliveredStatus
33280414,15:04:20,AR,66409,PAID,1,4.75,DeliveredStatus
33020720,17:31:35,GT,20003,PAID,2,14.06,DeliveredStatus
33452072,20:43:12,TR,67714,PAID,1,1.15,DeliveredStatus
32526029,09:03:05,FR,1032,PAID,1,4.3,DeliveredStatus
33223168,11:30:22,EG,48613,PAID,2,5.11,DeliveredStatus
33173324,22:56:27,MA,34508,PAID,4,14.93,DeliveredStatus
33298769,14:22:06,PE,65914,PAID,1,7.52,DeliveredStatus
32982668,19:41:56,ES,28671,PAID,2,8.75,DeliveredStatus
32680791,18:19:05,TR,44196,PAID,1,3.28,DeliveredStatus
32944189,18:50:04,TR,66156,PAID,4,8.48,DeliveredStatus
32713933,20:12:25,ES,16199,PAID,7,12.56,DeliveredStatus
32305971,22:50:54,FR,46941,PAID,3,11.9,DeliveredStatus
32287099,21:31:12,ES,14689,PAID,1,8.8,DeliveredStatus
32535230,12:42:14,ES,1692,PAID,9,12.89,DeliveredStatus
32844492,21:14:24,UA,55808,PAID,4,20.43,DeliveredStatus
33345620,19:29:45,AR,59450,PAID,4,8.96,CanceledStatus
33070242,10:40:59,AR,59628,PAID,1,0.53,CanceledStatus
32675067,15:20:18,ES,18684,PAID,7,8.59,DeliveredStatus
32645743,23:51:37,AR,62517,PAID,3,4.65,CanceledStatus
32468682,21:32:58,ES,27733,PAID,2,17.2,DeliveredStatus
32549704,11:07:52,AR,61541,PAID,2,4.82,DeliveredStatus
32660171,12:51:13,ES,47254,PAID,8,14.13,DeliveredStatus
33289236,15:45:22,AR,46542,PAID,1,2.61,DeliveredStatus
32834904,19:19:03,ES,51146,PAID,8,23.05,DeliveredStatus
32230393,17:22:23,IT,9452,PAID,1,1,DeliveredStatus
33073256,09:01:25,EC,70079,PAID,1,2.23,DeliveredStatus
33255751,12:02:27,AR,60371,PAID,1,2.27,DeliveredStatus
32310788,23:23:45,ES,22015,PAID,2,33.55,DeliveredStatus
32194380,12:48:22,ES,45348,PAID,2,13.8,DeliveredStatus
33282294,20:13:37,RO,72558,PAID,3,13.6,DeliveredStatus
32911059,11:08:55,ES,8227,PAID,2,18.34,CanceledStatus
32817012,18:11:36,UA,67654,PAID,2,9.56,DeliveredStatus
33428284,16:00:07,IT,8314,PAID,1,22,DeliveredStatus
33398344,12:51:23,IT,12513,PAID,4,18.3,DeliveredStatus
32967964,19:34:10,IT,12513,PAID,3,16.6,DeliveredStatus
33353685,20:41:36,AR,56010,PAID,6,4.41,DeliveredStatus
32161540,21:57:00,AR,55118,PAID,1,2.68,DeliveredStatus
32950523,13:42:28,AR,55217,PAID,2,3.86,DeliveredStatus
32565959,11:44:14,PA,65896,PAID,4,21.84,DeliveredStatus
32286791,17:30:11,AR,56766,PAID,2,0.42,DeliveredStatus
32018708,13:44:55,UA,64115,PAID,1,2.94,CanceledStatus
33154412,21:39:10,ES,68859,PAID,4,44.1,DeliveredStatus
32193742,08:40:38,AR,61405,PAID,2,3.09,CanceledStatus
32125374,22:08:25,ES,27635,PAID,2,17.65,DeliveredStatus
32570311,14:18:13,AR,66417,PAID,2,5.31,DeliveredStatus
32329436,19:51:26,PE,69433,PAID,1,7.19,CanceledStatus
32358504,12:42:20,RO,72558,PAID,1,3.58,DeliveredStatus
32778578,10:04:29,RO,70512,PAID,1,2.95,DeliveredStatus
33080181,15:50:41,ES,51127,PAID,1,3.78,DeliveredStatus
32890884,21:31:26,AR,66078,PAID,1,4.4,DeliveredStatus
33460705,15:22:25,AR,33453,PAID,3,9.94,DeliveredStatus
32856924,20:05:06,ES,28669,PAID,1,12.75,DeliveredStatus
33321862,21:35:59,IT,12311,PAID,2,10.5,DeliveredStatus
33470408,15:56:13,AR,62504,PAID,2,6.27,DeliveredStatus
32706105,19:31:43,IT,30105,PAID,3,10.5,CanceledStatus
33245124,14:42:04,ES,23443,PAID,3,4.47,DeliveredStatus
32067733,19:40:54,UA,50832,PAID,2,7.45,DeliveredStatus
33424390,15:31:42,IT,9089,PAID,2,2.78,DeliveredStatus
32900168,23:12:06,AR,62451,PAID,4,6.6,DeliveredStatus
33272690,14:16:36,AR,28285,PAID,1,1.84,DeliveredStatus
32271882,16:46:44,AR,27748,PAID,1,2.65,DeliveredStatus
32352297,08:30:48,IT,526,PAID,2,21.35,DeliveredStatus
33552179,22:42:06,AR,50179,PAID,1,4.75,DeliveredStatus
33444170,19:57:41,TR,71617,PAID,1,3.03,DeliveredStatus
32761537,21:24:56,AR,63391,PAID,1,4.88,DeliveredStatus
32214575,16:16:44,RO,71243,PAID,1,8.64,DeliveredStatus
32688175,17:25:40,ES,23441,PAID,6,14.08,DeliveredStatus
32829435,19:45:06,UA,50835,PAID,2,8.17,DeliveredStatus
33079800,17:48:09,TR,72829,PAID,1,2.61,DeliveredStatus
32905545,07:01:50,IT,4390,PAID,3,4.4,DeliveredStatus
33301029,14:29:32,PE,15938,PAID,2,19.88,DeliveredStatus
32347142,00:40:15,AR,17239,PAID,2,2.98,DeliveredStatus
33365733,20:03:03,PE,32530,PAID,1,14.78,DeliveredStatus
32921293,13:23:47,IT,9113,PAID,2,9,DeliveredStatus
32760812,21:19:04,AR,66279,PAID,12,10.65,DeliveredStatus
33125325,20:07:42,ES,23127,PAID,2,10.9,DeliveredStatus
33301155,14:29:55,PE,44520,PAID,3,6.62,DeliveredStatus
32781874,10:52:17,ES,21465,PAID,7,10.09,DeliveredStatus
32399058,18:48:35,TR,62031,PAID,2,3.23,DeliveredStatus
33276318,18:40:07,IT,9571,PAID,7,24.01,DeliveredStatus
32340682,21:17:05,PE,36503,PAID,1,16.72,DeliveredStatus
33559330,22:45:15,PA,65898,PAID,5,21.47,CanceledStatus
33308347,21:53:15,EG,73867,PAID,3,5.16,DeliveredStatus
32853319,20:49:22,FR,4137,PAID,2,18,DeliveredStatus
33223873,11:50:09,UA,61040,PAID,2,8.03,DeliveredStatus
33071352,15:48:33,UA,50834,PAID,3,10.85,DeliveredStatus
32449507,22:41:12,TR,66968,PAID,1,0.25,DeliveredStatus
32650827,11:27:42,TR,49798,PAID,1,1.44,DeliveredStatus
32142861,22:44:26,ES,29451,PAID,3,17,DeliveredStatus
32569100,14:09:13,AR,62834,PAID,1,6.33,DeliveredStatus
32778485,10:59:24,TR,49798,PAID,1,1.43,DeliveredStatus
33530024,17:48:46,EC,56753,PAID,2,7.21,DeliveredStatus
33463887,12:34:15,GT,19936,PAID,2,13.4,DeliveredStatus
33136532,23:45:09,GE,65543,PAID,2,7.64,DeliveredStatus
33449024,12:26:37,EC,41220,PAID,1,5.25,DeliveredStatus
33423435,11:24:57,AR,55206,PAID,3,13.61,DeliveredStatus
32170532,23:00:08,AR,62485,PAID,1,2.68,DeliveredStatus
33457428,18:08:59,PT,71799,PAID,3,4.77,DeliveredStatus
32134343,23:47:40,RO,72540,PAID,6,4.23,DeliveredStatus
32332504,22:12:05,AR,62993,PAID,1,5.74,DeliveredStatus
33434401,16:47:02,FR,11320,PAID,1,16.9,DeliveredStatus
33235641,13:03:04,ES,28669,PAID,5,34.8,DeliveredStatus
33441595,13:39:33,AR,61950,PAID,1,5.73,DeliveredStatus
33172229,22:50:22,ES,19842,PAID,3,36,DeliveredStatus
32262099,20:15:12,IT,2522,PAID,4,11.75,DeliveredStatus
32406388,19:43:20,TR,44197,PAID,2,4.88,DeliveredStatus
32567877,20:59:52,GE,73790,PAID,2,10.25,DeliveredStatus
32598722,20:58:50,ES,21468,PAID,2,4.14,DeliveredStatus
32068295,12:43:58,EC,36787,PAID,1,6.86,DeliveredStatus
33273965,12:25:06,EC,70375,PAID,3,8.68,DeliveredStatus
32956289,19:25:24,EG,53155,PAID,3,0.92,DeliveredStatus
32272226,14:47:37,EC,55157,PAID,2,12.75,DeliveredStatus
32712762,20:06:35,IT,10716,PAID,1,8.8,DeliveredStatus
33183980,20:17:55,AR,43819,PAID,1,10.39,DeliveredStatus
32467805,22:30:19,UA,67084,PAID,2,6.45,CanceledStatus
32372733,13:57:36,FR,3166,PAID,6,9.6,DeliveredStatus
32202403,15:55:50,TR,47257,PAID,1,2.46,DeliveredStatus
32521045,23:51:35,AR,62826,PAID,1,4.75,DeliveredStatus
32781094,10:33:47,FR,3705,PAID,1,4.3,DeliveredStatus
32706834,19:39:19,ES,16274,PAID,6,12.94,DeliveredStatus
33222198,10:01:58,FR,1035,PAID,3,13.3,DeliveredStatus
33479655,16:23:11,AR,64138,PAID,4,2.38,DeliveredStatus
32569558,11:12:38,CR,36590,PAID,1,3.63,DeliveredStatus
33511802,21:55:28,MA,33062,PAID,3,14.32,DeliveredStatus
32660516,11:55:32,ES,30120,PAID,9,20.59,CanceledStatus
32338359,22:56:05,AR,61787,PAID,3,10.82,CanceledStatus
33488261,21:45:45,EG,25958,PAID,1,1.02,DeliveredStatus
33350992,20:18:49,AR,57670,PAID,6,43.39,DeliveredStatus
32926415,14:09:50,ES,20135,PAID,4,7.23,DeliveredStatus
32763916,21:45:07,AR,34565,PAID,3,3.73,DeliveredStatus
32354098,09:54:01,IT,528,PAID,2,12.85,DeliveredStatus
32364719,13:03:05,MA,33060,PAID,1,9.93,DeliveredStatus
32289992,21:40:32,ES,19856,PAID,2,8.5,CanceledStatus
32021443,15:11:24,TR,66607,PAID,1,5.07,DeliveredStatus
33483835,16:34:07,AR,62517,PAID,1,4.75,DeliveredStatus
32567027,17:52:44,FR,1721,PAID,3,18.5,DeliveredStatus
32460579,17:12:24,AR,63473,PAID,5,1.66,DeliveredStatus
32700627,13:59:14,DO,41738,PAID,1,4.63,DeliveredStatus
33388393,10:23:38,EG,45164,PAID,3,0.61,DeliveredStatus
32208081,16:31:58,TR,54818,PAID,1,6.21,DeliveredStatus
32574575,12:48:54,EC,41220,PAID,1,10.36,DeliveredStatus
32235234,19:59:07,TR,66629,PAID,1,6.86,DeliveredStatus
33105311,12:36:50,PE,29366,PAID,1,7.54,DeliveredStatus
33134435,19:43:45,PT,73405,PAID,2,12.5,DeliveredStatus
32194135,12:45:30,IT,9089,PAID,1,5.99,DeliveredStatus
33475023,13:09:58,CR,19177,PAID,1,6.66,DeliveredStatus
33357180,19:06:31,PE,51837,PAID,2,23.86,DeliveredStatus
33302246,14:33:26,EC,36790,PAID,2,4.09,DeliveredStatus
33344940,16:24:36,CR,58171,PAID,1,3.66,CanceledStatus
32354751,11:11:37,UA,50835,PAID,2,7.73,DeliveredStatus
33362757,19:42:52,PE,15937,PAID,7,22.84,DeliveredStatus
32384738,09:05:31,PE,68992,PAID,1,2.39,DeliveredStatus
33352481,20:31:42,AR,17505,PAID,1,5.4,DeliveredStatus
32696321,14:30:10,CL,31613,PAID,2,0.17,DeliveredStatus
32048162,16:29:34,ES,50291,PAID,2,5.2,CanceledStatus
33282278,19:13:32,ES,8996,PAID,10,17.44,DeliveredStatus
32400376,12:59:16,AR,55217,PAID,2,3.86,DeliveredStatus
32620864,19:16:25,UY,26626,PAID,1,6.75,DeliveredStatus
32485286,16:42:20,EC,31890,PAID,3,27.73,DeliveredStatus
32703744,13:17:55,EC,48784,PAID,1,7.2,DeliveredStatus
32280287,21:10:54,ES,67437,PAID,3,10.9,DeliveredStatus
32264270,14:22:26,PE,69621,PAID,2,11.45,DeliveredStatus
33240947,10:15:00,AR,32203,PAID,6,6.92,DeliveredStatus
33018613,20:12:41,AR,61656,PAID,1,16.09,DeliveredStatus
32072655,19:07:11,ES,16351,PAID,4,6.6,DeliveredStatus
32411426,20:17:13,TR,72809,PAID,4,3.6,DeliveredStatus
32655540,11:40:21,ES,16201,PAID,7,13.7,DeliveredStatus
32728976,21:17:00,MA,70784,PAID,2,3.22,DeliveredStatus
32155626,19:18:38,EC,41218,PAID,1,4.35,DeliveredStatus
32422376,20:13:55,UA,46445,PAID,1,4.29,DeliveredStatus
32951069,17:46:48,ES,190,PAID,1,2.8,DeliveredStatus
32292609,17:48:49,CL,59621,PAID,4,0.16,CanceledStatus
32773285,23:33:16,CL,12121,PAID,1,0.26,CanceledStatus
32050405,16:48:26,ES,47254,PAID,22,24.47,DeliveredStatus
33265508,17:22:29,ES,54569,PAID,5,27.7,CanceledStatus
32532929,12:09:51,ES,16216,PAID,9,16.64,DeliveredStatus
32395292,18:19:31,TR,44184,PAID,2,2.66,DeliveredStatus
32506035,19:32:46,PA,65898,PAID,1,1.55,DeliveredStatus
33013694,17:23:33,EC,32091,PAID,1,24.87,DeliveredStatus
32263105,20:18:19,IT,10282,PAID,3,19,DeliveredStatus
32920371,13:15:16,FR,1027,PAID,1,5,DeliveredStatus
32189092,12:23:16,UA,66899,PAID,5,8.11,DeliveredStatus
33525650,23:09:21,ES,50204,PAID,3,20.2,DeliveredStatus
33276152,20:39:11,TR,61960,PAID,1,1.23,DeliveredStatus
33352133,20:28:40,AR,59381,PAID,1,6.92,DeliveredStatus
33016248,19:49:29,AR,60551,PAID,6,2.19,CanceledStatus
32575786,11:57:08,CR,57827,PAID,2,12.64,DeliveredStatus
32527514,11:02:18,EG,62472,PAID,2,0.65,DeliveredStatus
32041927,09:43:57,EC,51374,PAID,1,5.23,DeliveredStatus
32252144,18:35:52,ES,30140,PAID,3,5.7,DeliveredStatus
32967730,19:33:01,MA,68364,PAID,1,2.58,DeliveredStatus
32968406,19:36:31,ES,16237,PAID,6,20.44,DeliveredStatus
32676589,11:36:06,AR,62851,PAID,2,4,DeliveredStatus
33360010,21:25:10,AR,33359,PAID,1,3.67,DeliveredStatus
32608781,22:47:59,RO,72549,PAID,1,2.71,DeliveredStatus
33397580,13:43:24,EG,25958,PAID,3,7.41,DeliveredStatus
32015088,13:02:14,RO,71243,PAID,1,11.17,DeliveredStatus
32657101,12:08:13,ES,16216,PAID,5,13.11,DeliveredStatus
32919240,14:04:18,EG,40854,PAID,2,1.78,DeliveredStatus
33077640,11:31:53,AR,56001,PAID,2,4.24,DeliveredStatus
32887210,18:55:33,EC,41408,PAID,1,4.42,DeliveredStatus
32925714,14:03:42,ES,10205,PAID,1,4.85,DeliveredStatus
32752512,19:59:34,AR,63012,PAID,5,4.1,DeliveredStatus
33233556,13:20:57,ES,2318,PAID,2,5.85,DeliveredStatus
33555641,23:20:05,AR,61625,PAID,1,4.32,CanceledStatus
32775921,22:41:14,PE,48154,PAID,1,2.94,DeliveredStatus
32337624,22:50:07,AR,64637,PAID,1,5.96,DeliveredStatus
33039734,10:03:09,ES,2315,PAID,1,11.95,DeliveredStatus
33391378,10:55:36,ES,49067,PAID,2,11.45,DeliveredStatus
33152185,23:32:16,TR,61979,PAID,1,1.96,CanceledStatus
32886615,20:49:55,AR,34119,PAID,4,17.15,DeliveredStatus
32651398,10:54:13,UA,62929,PAID,1,4.11,DeliveredStatus
33533984,20:22:26,AR,63042,PAID,1,1.94,DeliveredStatus
33017919,20:05:59,CL,30334,PAID,2,0.13,DeliveredStatus
33185030,20:26:32,AR,14455,PAID,5,14.63,DeliveredStatus
32081630,20:46:24,UA,68161,PAID,4,20.91,DeliveredStatus
33287727,12:38:55,CR,48111,PAID,2,7.03,DeliveredStatus
33051004,11:50:17,ES,5574,PAID,3,4.42,DeliveredStatus
32164097,20:13:34,PA,18528,PAID,2,16.22,DeliveredStatus
33260493,10:42:55,PE,47402,PAID,2,13.43,DeliveredStatus
33044733,10:28:14,RO,72971,PAID,4,8.96,DeliveredStatus
33135912,20:43:17,ES,1693,PAID,8,12.69,DeliveredStatus
32998904,21:48:34,ES,21546,PAID,3,17.5,DeliveredStatus
32191668,13:12:40,EG,39428,PAID,2,5.53,DeliveredStatus
32985919,16:54:53,AR,68537,PAID,1,3.86,DeliveredStatus
33427622,17:55:14,TR,49815,PAID,4,7.1,DeliveredStatus
33101363,12:14:29,EC,41132,PAID,4,15.16,DeliveredStatus
33141934,21:01:20,IT,15692,PAID,2,17.5,DeliveredStatus
32175450,21:48:03,EC,41294,PAID,2,7.65,DeliveredStatus
32709384,19:49:26,IT,10329,PAID,1,10,DeliveredStatus
32397678,12:37:42,AR,64298,PAID,2,11.04,DeliveredStatus
32320737,20:49:10,AR,14455,PAID,4,10.82,DeliveredStatus
32867709,15:55:13,PA,65898,PAID,1,14.11,DeliveredStatus
32520641,23:45:26,AR,33368,PAID,1,7.07,DeliveredStatus
32926641,15:11:44,UA,58041,PAID,1,4.67,DeliveredStatus
32058798,11:46:01,EC,41130,PAID,2,4.22,DeliveredStatus
32446948,20:33:59,FR,1204,PAID,1,10.9,CanceledStatus
33191094,21:12:42,CL,17322,NOT_PAID,3,0.2,CanceledStatus
33086106,16:31:43,ES,51127,PAID,8,10.53,DeliveredStatus
32585870,20:57:35,UA,50832,PAID,2,4.92,DeliveredStatus
32934439,16:22:02,UA,64166,PAID,1,12.61,DeliveredStatus
32851119,13:40:05,GT,19948,PAID,2,13.65,DeliveredStatus
32247996,13:17:04,PE,11110,PAID,1,9.05,DeliveredStatus
32459131,15:06:15,EC,31890,PAID,3,42.62,DeliveredStatus
32704565,15:22:32,AR,34565,PAID,1,4.82,DeliveredStatus
32320568,18:47:56,PE,11107,PAID,4,36.21,DeliveredStatus
33188143,20:50:50,AR,59127,PAID,6,2.04,DeliveredStatus
33439607,19:25:12,TR,28724,PAID,1,3.76,DeliveredStatus
32158582,21:37:44,AR,55115,PAID,1,4.91,DeliveredStatus
32163174,22:07:27,AR,62542,PAID,1,4.91,DeliveredStatus
33269831,11:56:33,PE,48331,PAID,3,28.48,DeliveredStatus
33442361,19:44:54,TR,72428,PAID,2,3.03,CanceledStatus
32812102,16:27:56,ES,23442,PAID,7,9.56,DeliveredStatus
32914989,12:15:42,ES,47193,PAID,1,6.99,DeliveredStatus
33380542,22:16:11,PA,18150,PAID,2,17.8,DeliveredStatus
32111170,21:21:06,ES,21486,PAID,2,16,DeliveredStatus
33209846,23:29:14,CL,17322,PAID,5,0.19,DeliveredStatus
33067607,14:23:10,ES,8511,PAID,1,1.6,DeliveredStatus
32538544,13:19:51,MA,43648,PAID,4,26.88,DeliveredStatus
33022722,20:51:03,AR,63120,PAID,2,3.11,DeliveredStatus
33397535,11:42:57,PT,21369,PAID,1,2.8,DeliveredStatus
32254501,20:28:17,IT,9089,PAID,4,3.82,DeliveredStatus
33428301,18:00:14,TR,68772,PAID,1,12.93,DeliveredStatus
32398903,11:47:33,DO,33864,PAID,1,4.61,CanceledStatus
32740756,16:15:18,PE,46847,PAID,1,4.78,DeliveredStatus
32908239,10:00:57,FR,1051,PAID,2,6.3,DeliveredStatus
32655792,11:45:30,ES,15673,PAID,10,12,DeliveredStatus
32596167,20:47:11,IT,528,PAID,1,10,DeliveredStatus
32130019,18:26:07,CL,10264,PAID,1,0.33,DeliveredStatus
33198013,21:57:49,AR,46898,PAID,2,5.09,DeliveredStatus
32337373,20:48:10,EC,41210,PAID,1,10.78,DeliveredStatus
32557295,16:26:30,ES,2317,PAID,8,20.97,DeliveredStatus
32426829,20:31:35,UA,55877,PAID,2,3.14,DeliveredStatus
33459340,16:03:10,AR,61807,PAID,3,0.93,DeliveredStatus
32601240,22:10:46,EG,26576,PAID,1,2.24,DeliveredStatus
33436438,13:02:04,AR,14455,PAID,5,10.15,DeliveredStatus
32719019,16:35:13,AR,59627,PAID,1,1.53,DeliveredStatus
33541524,21:19:03,AR,66026,PAID,1,2.7,DeliveredStatus
32436262,14:04:07,PE,69211,PAID,5,18.09,DeliveredStatus
32972043,19:55:15,ES,50289,PAID,5,8.3,DeliveredStatus
32008596,10:03:08,ES,29446,PAID,4,5.19,DeliveredStatus
33465394,13:39:33,PE,46853,PAID,1,6.72,DeliveredStatus
33402576,13:24:28,MA,32566,PAID,6,32.33,DeliveredStatus
33335512,21:33:41,PT,72522,PAID,6,10.57,DeliveredStatus
32426955,19:32:07,IT,23409,PAID,2,13.7,DeliveredStatus
33444851,12:02:16,PE,28739,PAID,2,21.78,DeliveredStatus
33072202,10:54:23,UY,68060,PAID,2,6.1,DeliveredStatus
32592276,16:29:14,AR,34565,PAID,2,10.15,DeliveredStatus
33095652,17:37:51,FR,3160,PAID,3,6.6,DeliveredStatus
33049026,10:12:54,ES,16195,PAID,9,12.63,DeliveredStatus
32217854,17:41:27,TR,28724,PAID,2,2.78,DeliveredStatus
33499303,15:15:22,PE,69674,PAID,4,17.47,DeliveredStatus
32532690,13:06:04,RO,72558,PAID,19,26.68,DeliveredStatus
32956783,19:28:55,UA,50832,PAID,1,4.2,DeliveredStatus
33549362,22:16:31,AR,62826,PAID,1,8.64,DeliveredStatus
32493865,22:51:05,PT,9226,PAID,1,6,DeliveredStatus
32546241,13:33:24,ES,28671,PAID,1,4,DeliveredStatus
32265681,16:27:05,AR,38626,PAID,2,12.7,DeliveredStatus
33395362,13:14:46,UA,72421,PAID,4,3.81,DeliveredStatus
32541156,13:47:24,ES,29442,PAID,15,30.34,DeliveredStatus
33508431,15:43:33,PE,51290,PAID,1,18.25,DeliveredStatus
32675797,15:27:31,ES,23441,PAID,3,4.07,DeliveredStatus
32932685,14:05:31,ES,28669,PAID,2,13.15,DeliveredStatus
33156777,21:46:55,ES,14780,PAID,3,9.9,DeliveredStatus
33447525,19:18:14,RO,70009,PAID,2,6.28,DeliveredStatus
32697367,18:36:42,ES,14692,PAID,6,42.62,DeliveredStatus
33312845,21:07:41,FR,4095,PAID,1,8.5,DeliveredStatus
33223978,10:52:51,FR,3703,PAID,4,10.75,DeliveredStatus
33172449,22:51:29,FR,11321,PAID,3,11.5,DeliveredStatus
32639327,22:27:36,AR,29519,PAID,3,16.81,DeliveredStatus
32013704,11:38:19,MA,53887,PAID,1,5.06,DeliveredStatus
33009533,22:48:31,ES,45348,PAID,2,15.65,DeliveredStatus
33542677,19:26:23,PE,15937,PAID,2,5.38,DeliveredStatus
33476841,20:15:14,ES,5944,PAID,2,21.5,DeliveredStatus
