,order_id,local_time,country_code,store_address,payment_status,n_of_products,products_total,final_status
38745,32878350,69297,AR,72507,PAID,1,2.31,DeliveredStatus
38746,33387930,39939,TR,52699,PAID,1,2.13,DeliveredStatus
38747,32196320,50895,RO,72558,PAID,4,1.49,DeliveredStatus
38748,32231750,70371,TR,65769,PAID,1,5.24,DeliveredStatus
38749,33135965,78206,UA,66725,PAID,2,11.25,CanceledStatus
38750,32871248,80136,IT,11169,PAID,5,12.4,CanceledStatus
38751,32255727,78657,TR,61979,PAID,5,7.45,DeliveredStatus
38752,32523305,82108,PE,36503,PAID,3,33.57,DeliveredStatus
38753,32622123,84618,MA,33552,PAID,1,2.58,DeliveredStatus
38754,33174750,79522,ES,28675,PAID,3,11.0,DeliveredStatus
38755,33252491,52523,ES,28712,PAID,2,12.0,DeliveredStatus
38756,32945239,61158,ES,14422,PAID,12,35.12,DeliveredStatus
38757,33282430,69390,ES,1707,PAID,3,12.2,DeliveredStatus
38758,33399100,50290,EG,43624,PAID,4,4.19,DeliveredStatus
38759,33373459,82786,AR,33445,PAID,1,2.51,DeliveredStatus
38760,32121625,75210,ES,28675,PAID,3,9.15,DeliveredStatus
38761,33426676,42498,AR,29227,PAID,2,7.67,DeliveredStatus
38762,32916110,48571,RO,62411,PAID,3,11.6,DeliveredStatus
38763,32379866,59836,TR,49735,PAID,1,3.27,DeliveredStatus
38764,32076615,69899,FR,1034,PAID,2,7.55,DeliveredStatus
38765,32921956,52196,UA,73947,PAID,1,2.61,DeliveredStatus
38766,33203823,81437,AR,59285,PAID,1,3.6,DeliveredStatus
38767,32237706,73009,TR,66932,PAID,1,5.56,DeliveredStatus
38768,32951155,64050,FR,60701,PAID,2,3.2,DeliveredStatus
38769,33278057,71456,UA,71049,PAID,1,7.59,DeliveredStatus
38770,32935199,52154,ES,28712,PAID,1,9.0,DeliveredStatus
38771,32553688,56979,ES,1692,PAID,2,3.28,DeliveredStatus
38772,33374222,83161,AR,62517,PAID,1,4.75,DeliveredStatus
38773,33475131,72618,ES,47125,PAID,6,70.4,DeliveredStatus
38774,33549107,72870,PE,51817,PAID,4,18.68,DeliveredStatus
38775,32503053,76246,AR,63150,PAID,1,1.66,DeliveredStatus
38776,32268647,77836,RO,72540,PAID,6,5.99,DeliveredStatus
38777,32346241,80612,PE,13176,PAID,3,10.57,DeliveredStatus
38778,32921693,55650,TR,67919,PAID,3,4.93,DeliveredStatus
38779,32338125,82436,AR,28286,PAID,1,6.18,DeliveredStatus
38780,32359142,53611,GE,43246,PAID,1,11.07,CanceledStatus
38781,32824482,43836,PE,48322,PAID,2,9.62,DeliveredStatus
38782,32020503,50585,EG,49373,PAID,2,4.17,DeliveredStatus
38783,32992601,76858,ES,54552,PAID,4,27.25,DeliveredStatus
38784,32397552,60421,FR,4137,PAID,4,26.0,DeliveredStatus
38785,32625738,72860,CL,30302,PAID,3,0.14,DeliveredStatus
38786,32960726,71656,UA,60529,PAID,2,7.94,DeliveredStatus
38787,32295816,82842,EG,46827,PAID,1,3.27,CanceledStatus
38788,33257788,55184,ES,30120,PAID,7,5.77,DeliveredStatus
38789,33257676,44321,AR,60421,PAID,3,18.58,DeliveredStatus
38790,33055243,52912,TR,65971,PAID,1,2.86,DeliveredStatus
38791,32830711,71608,UA,68223,PAID,3,8.86,DeliveredStatus
38792,32664309,56148,TR,61978,PAID,1,1.56,DeliveredStatus
38793,32048925,41718,DO,33923,PAID,1,5.12,DeliveredStatus
38794,33230639,46433,ES,9385,PAID,12,24.32,DeliveredStatus
38795,32010827,42122,RO,73042,PAID,1,3.16,DeliveredStatus
38796,32424130,69662,ES,5962,PAID,9,10.47,DeliveredStatus
38797,32983557,74733,ES,50298,PAID,14,28.43,CanceledStatus
38798,32098440,74619,MA,53848,PAID,10,10.4,DeliveredStatus
38799,32129474,55424,CR,48290,PAID,2,9.71,DeliveredStatus
38800,32561688,47262,AR,33368,PAID,1,6.86,DeliveredStatus
38801,32169866,82498,AR,13370,PAID,1,9.27,DeliveredStatus
38802,33447417,44264,EC,41216,PAID,2,8.88,DeliveredStatus
38803,32017583,45143,ES,5940,PAID,1,15.5,DeliveredStatus
38804,32777723,34224,TR,35796,PAID,2,3.92,DeliveredStatus
38805,33391611,43295,UA,63633,PAID,4,5.23,DeliveredStatus
38806,32603924,77008,ES,49501,PAID,4,4.59,DeliveredStatus
38807,33222591,40420,EG,65125,PAID,1,1.79,DeliveredStatus
38808,33335894,80991,ES,5944,PAID,6,36.2,CanceledStatus
38809,32600839,72940,PT,73406,NOT_PAID,3,11.1,DeliveredStatus
38810,33392717,44879,UA,69401,PAID,4,12.62,DeliveredStatus
38811,32340481,76501,PE,44480,PAID,2,10.65,DeliveredStatus
38812,32705836,70201,ES,1601,PAID,1,21.9,CanceledStatus
38813,32314222,71513,CL,61571,PAID,1,0.09,DeliveredStatus
38814,32933041,58112,UA,58615,NOT_PAID,3,4.94,DeliveredStatus
38815,33257027,61986,UA,45789,PAID,2,5.53,DeliveredStatus
38816,33444515,50398,AR,51579,PAID,2,4.39,DeliveredStatus
38817,32157618,70297,PE,29345,PAID,1,6.39,DeliveredStatus
38818,32643097,76307,PE,69433,PAID,2,13.99,DeliveredStatus
38819,32575383,53646,AR,27741,PAID,1,9.29,DeliveredStatus
38820,32848162,69998,ES,28671,PAID,4,14.7,DeliveredStatus
38821,32318826,74007,AR,63148,PAID,1,4.42,DeliveredStatus
38822,32832762,54375,AR,27739,PAID,1,2.64,DeliveredStatus
38823,33252393,59679,EG,57243,PAID,5,5.21,DeliveredStatus
38824,32673069,32395,EC,51363,PAID,1,4.15,DeliveredStatus
38825,32510115,79401,AR,35430,PAID,1,5.85,DeliveredStatus
38826,33252863,41904,AR,32293,PAID,6,2.03,DeliveredStatus
38827,32956499,44812,EC,36863,PAID,3,5.11,DeliveredStatus
38828,32796166,57675,TR,44089,PAID,2,4.9,DeliveredStatus
38829,32403836,69890,TR,72821,PAID,2,3.11,DeliveredStatus
38830,32636644,79257,AR,62965,PAID,2,2.39,DeliveredStatus
38831,32121759,78834,ES,5905,PAID,4,17.0,DeliveredStatus
38832,32573890,71055,RO,71912,PAID,2,3.59,DeliveredStatus
38833,32638824,80539,AR,35697,PAID,1,2.21,DeliveredStatus
38834,33242866,55634,EG,39428,PAID,3,2.45,DeliveredStatus
38835,32235961,65088,IT,10708,PAID,13,30.47,DeliveredStatus
38836,33136195,74647,MA,53871,PAID,1,6.38,DeliveredStatus
38837,32353646,41906,TR,28205,PAID,2,3.6,DeliveredStatus
38838,32905937,36336,TR,62113,PAID,7,5.57,DeliveredStatus
38839,32542338,57466,TR,62032,PAID,2,3.85,DeliveredStatus
38840,32884554,73674,AR,47380,PAID,1,5.39,DeliveredStatus
38841,32808427,42850,AR,53509,PAID,1,2.75,DeliveredStatus
38842,32629116,74704,AR,53713,PAID,5,5.53,DeliveredStatus
38843,33222089,43113,TR,62063,PAID,4,5.21,CanceledStatus
38844,32235357,43214,EC,53160,PAID,1,3.47,DeliveredStatus
38845,32578763,47798,PA,18570,PAID,2,8.15,DeliveredStatus
38846,33079684,42441,AR,63148,PAID,3,2.46,DeliveredStatus
38847,32417952,53600,AR,62499,PAID,1,4.86,DeliveredStatus
38848,32838515,70773,ES,15659,PAID,8,24.81,DeliveredStatus
38849,32355687,38337,ES,5674,PAID,7,15.07,DeliveredStatus
38850,33209684,84377,AR,57735,PAID,4,5.62,DeliveredStatus
38851,32695073,66042,ES,21470,PAID,6,10.3,DeliveredStatus
38852,33343203,79873,ES,28671,PAID,2,9.7,DeliveredStatus
38853,32154473,69067,PA,18152,PAID,3,12.05,DeliveredStatus
38854,32009027,43384,UA,50750,PAID,2,13.98,DeliveredStatus
38855,32275857,53895,PE,63594,PAID,2,25.73,DeliveredStatus
38856,33085162,62706,EG,65788,PAID,1,3.33,DeliveredStatus
38857,33137876,74952,ES,5807,PAID,10,11.84,CanceledStatus
38858,32496912,84095,ES,14872,PAID,3,16.25,DeliveredStatus
38859,33400978,47580,FR,3704,PAID,2,6.95,DeliveredStatus
38860,33081953,57773,ES,47254,PAID,1,3.7,DeliveredStatus
38861,32779690,35530,IT,10695,PAID,5,13.5,DeliveredStatus
38862,33070476,60162,TR,66607,PAID,1,6.2,DeliveredStatus
38863,32948389,66322,RO,71912,PAID,7,9.51,DeliveredStatus
38864,33466993,71174,MA,33060,PAID,5,31.31,DeliveredStatus
38865,32720603,52935,PE,29363,PAID,2,18.68,DeliveredStatus
38866,33452400,67493,FR,1212,PAID,3,12.6,DeliveredStatus
38867,33020884,73997,AR,62834,PAID,3,13.82,DeliveredStatus
38868,32771057,82736,AR,50174,PAID,1,4.88,DeliveredStatus
38869,33356085,75507,AR,16579,PAID,3,2.27,DeliveredStatus
38870,32832285,68601,ES,51121,PAID,5,8.38,DeliveredStatus
38871,32315971,72524,AR,50185,PAID,1,3.98,DeliveredStatus
38872,32922176,45102,ES,30122,PAID,4,9.47,DeliveredStatus
38873,32403819,62684,IT,8667,PAID,3,9.3,DeliveredStatus
38874,32812485,45074,AR,42774,PAID,1,3.52,DeliveredStatus
38875,32653392,39206,IT,11447,PAID,1,5.6,DeliveredStatus
38876,33159976,86278,TR,35796,PAID,1,3.59,DeliveredStatus
38877,32754226,72949,AR,57878,PAID,1,7.99,DeliveredStatus
38878,32012534,44243,UA,66849,PAID,2,5.03,DeliveredStatus
38879,32536579,53970,TR,64244,PAID,1,2.13,DeliveredStatus
38880,33063584,53636,UA,73948,PAID,1,3.66,DeliveredStatus
38881,32114125,81071,RO,72558,PAID,5,11.67,DeliveredStatus
38882,32913859,43155,ES,5272,PAID,5,6.07,DeliveredStatus
38883,33305104,52965,PE,43578,PAID,1,6.15,DeliveredStatus
38884,32758378,67967,PE,45233,PAID,1,11.74,DeliveredStatus
38885,32038944,55345,ES,47263,PAID,9,12.75,DeliveredStatus
38886,32565039,70619,TR,61975,PAID,1,1.97,DeliveredStatus
38887,33286755,70482,IT,12513,PAID,3,23.4,DeliveredStatus
38888,32166409,73754,EC,36699,PAID,1,17.54,DeliveredStatus
38889,32685040,68304,TR,37508,PAID,1,5.87,DeliveredStatus
38890,32549732,54544,ES,23443,PAID,9,13.13,DeliveredStatus
38891,32506782,70687,PE,69230,PAID,3,9.58,DeliveredStatus
38892,32468052,77469,ES,13657,PAID,1,6.5,DeliveredStatus
38893,33234231,52006,EG,25955,PAID,1,8.44,DeliveredStatus
38894,33030913,69069,CR,36590,PAID,1,2.32,DeliveredStatus
38895,32966199,44698,CR,35076,PAID,1,8.21,DeliveredStatus
38896,33257396,58585,ES,16231,PAID,2,2.93,DeliveredStatus
38897,32212081,50375,ES,28711,PAID,4,23.8,DeliveredStatus
38898,33207473,75936,EC,31866,PAID,2,8.03,DeliveredStatus
38899,32099194,74756,ES,21546,PAID,3,19.5,DeliveredStatus
38900,32157258,77357,AR,16581,PAID,2,10.02,DeliveredStatus
38901,32557196,62723,EG,50039,PAID,5,5.48,DeliveredStatus
38902,32250068,48404,EC,68266,PAID,4,12.97,CanceledStatus
38903,33277894,67793,ES,50292,PAID,9,18.54,DeliveredStatus
38904,32583524,74672,UA,66380,PAID,4,21.4,CanceledStatus
38905,32960418,64347,PT,21355,PAID,1,6.6,DeliveredStatus
38906,32240800,67018,ES,18683,PAID,3,6.84,DeliveredStatus
38907,32839062,70960,ES,47254,PAID,8,10.71,DeliveredStatus
38908,32698358,71001,UA,62929,PAID,1,3.03,DeliveredStatus
38909,33255886,61417,UA,62768,PAID,3,9.51,DeliveredStatus
38910,33045559,46476,GE,73793,PAID,5,24.43,DeliveredStatus
38911,33225810,49021,TR,66623,PAID,3,4.25,DeliveredStatus
38912,32083553,78818,TR,70738,PAID,2,6.53,DeliveredStatus
38913,32901277,77447,PE,69457,PAID,1,1.47,DeliveredStatus
38914,33264576,47706,AR,14455,PAID,4,8.75,DeliveredStatus
38915,32568305,72190,TR,64151,PAID,2,6.39,DeliveredStatus
38916,32651665,36181,ES,5689,PAID,1,0.79,CanceledStatus
38917,33233507,51631,RO,70385,PAID,3,6.1,DeliveredStatus
38918,32030236,30002,PA,18238,PAID,3,2.95,DeliveredStatus
38919,33223903,42692,UA,67014,PAID,6,23.95,CanceledStatus
38920,32909992,38624,ES,214,PAID,1,3.6,DeliveredStatus
38921,33069613,30999,PE,48322,PAID,1,6.73,DeliveredStatus
38922,32396761,59427,ES,5808,PAID,10,27.28,DeliveredStatus
38923,33333396,58723,PE,65879,PAID,5,24.45,DeliveredStatus
38924,32850565,70660,ES,28671,PAID,5,14.05,DeliveredStatus
38925,33084475,37227,PE,69198,PAID,1,4.04,DeliveredStatus
38926,33256081,65108,TR,47058,PAID,1,1.47,DeliveredStatus
38927,33312190,54333,PE,69447,PAID,1,5.91,DeliveredStatus
38928,33060540,55780,TR,52699,PAID,1,2.61,DeliveredStatus
38929,32664988,27745,EC,68574,PAID,1,1.94,DeliveredStatus
38930,32892662,74901,DO,47820,PAID,2,11.08,DeliveredStatus
38931,32688066,48285,AR,62998,PAID,4,3.28,CanceledStatus
38932,32464486,76842,ES,43976,PAID,2,13.0,DeliveredStatus
38933,32453968,75171,ES,13669,PAID,2,14.4,DeliveredStatus
38934,32480897,55149,GT,54662,PAID,5,18.25,DeliveredStatus
38935,33313232,83332,TR,61973,PAID,3,5.56,DeliveredStatus
38936,32207088,59133,TR,50338,PAID,1,5.24,DeliveredStatus
38937,33082726,61686,UA,59587,PAID,2,4.99,DeliveredStatus
38938,33246213,60562,TR,65753,NOT_PAID,4,5.81,DeliveredStatus
38939,32922903,56310,TR,34471,PAID,1,5.01,DeliveredStatus
38940,32947789,62397,MA,32314,PAID,1,7.85,DeliveredStatus
38941,32437737,72506,ES,28592,PAID,3,9.75,DeliveredStatus
38942,32799026,52983,ES,29446,PAID,6,5.05,DeliveredStatus
38943,32554378,43034,UY,26471,PAID,1,3.24,CanceledStatus
38944,33297817,73117,ES,20111,PAID,5,8.12,DeliveredStatus
38945,32400764,64945,EG,54478,PAID,2,2.51,CanceledStatus
38946,32911246,47560,TR,37508,PAID,1,6.24,DeliveredStatus
38947,33429053,44881,CL,31717,PAID,1,0.22,DeliveredStatus
38948,32514587,81601,AR,56001,PAID,4,2.98,DeliveredStatus
38949,33262120,46539,AR,62842,PAID,2,12.32,DeliveredStatus
38950,32861117,76983,ES,22860,PAID,2,5.25,DeliveredStatus
38951,32662415,58625,GE,59548,PAID,1,3.97,DeliveredStatus
38952,32381360,53151,FR,11316,PAID,1,7.9,CanceledStatus
38953,32408771,64864,ES,225,PAID,2,7.3,DeliveredStatus
38954,33115431,77206,TR,28205,PAID,3,4.0,DeliveredStatus
38955,33282544,69294,ES,21470,PAID,8,18.07,DeliveredStatus
38956,32704172,76808,TR,49799,PAID,2,3.12,DeliveredStatus
38957,32716113,73332,ES,54553,PAID,4,12.3,DeliveredStatus
38958,32605590,63075,AR,62526,PAID,1,1.55,DeliveredStatus
38959,33198861,72193,PA,65896,PAID,1,4.16,DeliveredStatus
38960,32539226,33987,AR,57889,PAID,5,9.29,DeliveredStatus
38961,32660348,46421,ES,19788,PAID,1,5.0,CanceledStatus
38962,32354564,40047,UA,50834,PAID,1,2.46,DeliveredStatus
38963,32753093,72334,AR,53592,PAID,5,3.77,DeliveredStatus
38964,33358343,76460,AR,35432,PAID,2,1.43,DeliveredStatus
38965,32958710,67314,IT,1463,PAID,5,19.1,DeliveredStatus
38966,32304643,60228,EC,61329,PAID,1,1.1,CanceledStatus
38967,32260001,72456,MA,71996,PAID,1,4.51,DeliveredStatus
38968,32665965,53571,UA,59223,PAID,8,18.58,DeliveredStatus
38969,32069525,67845,ES,20130,PAID,1,14.95,DeliveredStatus
38970,33175364,65468,DO,47877,PAID,4,1.32,DeliveredStatus
38971,33520949,81459,MA,34508,PAID,2,13.3,DeliveredStatus
38972,33418642,57323,UA,50168,PAID,2,5.4,DeliveredStatus
38973,32562078,47483,AR,41813,PAID,1,4.09,CanceledStatus
38974,32995165,77518,ES,9451,PAID,3,14.7,CanceledStatus
38975,32731491,77294,IT,12513,PAID,3,21.0,DeliveredStatus
38976,32398175,60107,MA,61133,NOT_PAID,1,1.84,CanceledStatus
38977,33098495,50200,AR,55216,PAID,2,9.75,DeliveredStatus
38978,32780942,41383,UA,67084,PAID,4,14.23,DeliveredStatus
38979,32900838,73413,CR,58129,PAID,1,8.61,DeliveredStatus
38980,32176700,75803,CR,72715,PAID,1,5.65,DeliveredStatus
38981,32033089,52889,ES,16206,NOT_PAID,8,15.09,DeliveredStatus
38982,33077653,63122,TR,28723,PAID,2,1.96,DeliveredStatus
38983,32056044,48400,AR,55216,PAID,1,5.14,DeliveredStatus
38984,33067212,55222,EG,49780,PAID,1,4.2,DeliveredStatus
38985,32555255,65152,TR,67714,PAID,2,2.62,DeliveredStatus
38986,32700839,75638,TR,72647,PAID,2,5.25,DeliveredStatus
38987,32389069,55962,ES,67432,PAID,2,12.7,DeliveredStatus
38988,32649880,30428,ES,1940,PAID,2,5.3,DeliveredStatus
38989,32327047,77680,AR,27755,PAID,1,9.28,DeliveredStatus
38990,32185502,42503,TR,62041,PAID,3,4.87,DeliveredStatus
38991,33251859,55808,ES,38440,PAID,1,5.0,DeliveredStatus
38992,32814559,38990,PE,13181,PAID,2,7.19,DeliveredStatus
38993,32905666,33867,TR,69037,PAID,2,1.39,DeliveredStatus
38994,32886541,74950,AR,13917,PAID,1,5.28,DeliveredStatus
38995,32602438,54991,EC,36942,PAID,1,15.66,CanceledStatus
38996,33538901,75569,AR,70520,PAID,2,5.92,DeliveredStatus
38997,33264041,61858,ES,71269,PAID,6,11.15,DeliveredStatus
38998,32700323,68232,ES,54569,PAID,3,16.8,CanceledStatus
38999,32844520,72593,ES,21469,PAID,1,1.39,DeliveredStatus
39000,32753031,72304,AR,17208,PAID,3,20.13,CanceledStatus
39001,32436637,47115,CR,58014,PAID,2,13.33,CanceledStatus
39002,32668036,47540,ES,29451,PAID,3,19.8,DeliveredStatus
39003,32840053,49688,EC,61398,PAID,1,2.64,DeliveredStatus
39004,33202982,81092,AR,21110,PAID,1,10.18,DeliveredStatus
39005,32700998,54101,AR,63445,PAID,1,1.77,DeliveredStatus
39006,32221144,58089,MA,53876,PAID,1,6.35,DeliveredStatus
39007,33262075,60916,IT,22606,PAID,6,12.55,DeliveredStatus
39008,32244701,64841,ES,15881,PAID,7,16.1,DeliveredStatus
39009,33094420,66591,EG,73891,PAID,3,2.37,DeliveredStatus
39010,32371879,53616,UA,49756,PAID,4,22.56,CanceledStatus
39011,33523845,72181,AR,72467,PAID,2,4.1,DeliveredStatus
39012,32432084,49807,EC,61320,PAID,1,14.86,CanceledStatus
39013,32527651,39966,UA,65243,PAID,3,8.67,DeliveredStatus
39014,33344399,80426,ES,28671,PAID,2,4.95,DeliveredStatus
39015,32900672,76823,PE,32530,PAID,1,4.68,DeliveredStatus
39016,32987899,75756,IT,12513,PAID,3,17.6,DeliveredStatus
39017,32221722,43979,AR,29221,PAID,1,3.53,CanceledStatus
39018,32645319,85474,AR,62504,PAID,1,1.55,DeliveredStatus
39019,33483886,59656,AR,63922,PAID,2,4.75,DeliveredStatus
39020,32611075,41,TR,61210,PAID,1,4.27,DeliveredStatus
39021,33079165,34997,EC,51364,PAID,3,7.89,DeliveredStatus
39022,33094531,59618,ES,30127,PAID,8,15.9,CanceledStatus
39023,32239559,66747,ES,14410,PAID,13,27.92,DeliveredStatus
39024,32348672,83559,PE,13188,PAID,3,38.2,DeliveredStatus
39025,32912126,41370,FR,3065,PAID,1,3.5,DeliveredStatus
39026,32555019,43419,AR,32307,PAID,3,6.77,DeliveredStatus
39027,33521817,81776,ES,16337,PAID,3,10.5,DeliveredStatus
39028,32008564,38737,UA,59899,PAID,3,3.79,DeliveredStatus
39029,32283535,73216,ES,28713,PAID,4,28.5,DeliveredStatus
39030,32651940,36710,ES,233,PAID,2,6.4,DeliveredStatus
39031,33160269,57543,EC,31866,PAID,1,2.94,DeliveredStatus
39032,33394298,46713,RO,33378,PAID,8,9.74,DeliveredStatus
39033,32816520,63783,ES,10642,PAID,2,7.2,DeliveredStatus
39034,33267264,67007,UA,68161,PAID,3,19.77,DeliveredStatus
39035,33230672,46458,ES,29449,PAID,10,14.72,DeliveredStatus
39036,32727117,76154,ES,29453,PAID,3,9.34,DeliveredStatus
39037,33226412,46211,EG,39807,PAID,6,2.26,DeliveredStatus
39038,32823018,50399,AR,56001,PAID,3,6.0,DeliveredStatus
39039,32496919,84097,ES,28675,PAID,2,5.55,CanceledStatus
39040,33470960,71874,IT,8923,PAID,8,13.48,DeliveredStatus
39041,32562865,69496,TR,48225,PAID,2,7.13,DeliveredStatus
39042,33511972,78965,ES,28592,PAID,3,9.65,DeliveredStatus
39043,32398793,60400,ES,8975,PAID,7,16.9,DeliveredStatus
39044,32596131,74822,ES,14692,PAID,1,12.99,DeliveredStatus
39045,32919371,47126,FR,1041,PAID,1,5.7,DeliveredStatus
39046,32003921,2840,AR,52981,PAID,1,4.47,DeliveredStatus
39047,33124039,57776,AR,32290,PAID,2,0.61,DeliveredStatus
39048,33264911,65855,RO,70946,PAID,1,6.75,DeliveredStatus
39049,32486402,60564,EC,51386,PAID,1,9.07,DeliveredStatus
39050,33229098,45294,ES,8078,PAID,3,22.0,DeliveredStatus
39051,32278700,75989,ES,29453,PAID,2,39.49,DeliveredStatus
39052,32431702,49721,PE,28741,PAID,2,9.44,DeliveredStatus
39053,32686988,62163,FR,1027,PAID,1,4.3,DeliveredStatus
39054,32180622,84248,PE,13176,PAID,1,3.43,DeliveredStatus
39055,33069383,38110,AR,33373,PAID,2,1.57,DeliveredStatus
39056,33091200,61683,ES,2271,PAID,8,12.25,DeliveredStatus
39057,32792381,48342,ES,29445,PAID,14,18.39,DeliveredStatus
39058,32853390,53379,EC,54679,PAID,1,3.53,DeliveredStatus
39059,32763927,78314,AR,35681,PAID,2,9.76,CanceledStatus
39060,33051024,49775,TR,67725,PAID,2,2.29,DeliveredStatus
39061,32756262,66845,PE,51808,PAID,1,9.34,DeliveredStatus
39062,32653912,39946,ES,8990,PAID,6,21.63,DeliveredStatus
39063,33210792,77850,PE,36503,PAID,1,8.84,DeliveredStatus
39064,33042943,35113,TR,44198,PAID,3,2.46,DeliveredStatus
39065,32570527,51594,AR,57707,PAID,1,6.95,DeliveredStatus
39066,32515363,74798,EC,54752,PAID,1,7.44,DeliveredStatus
39067,33035020,82563,AR,62499,PAID,1,1.5,DeliveredStatus
39068,33189097,75470,AR,65699,PAID,2,7.63,DeliveredStatus
39069,32313627,81997,PT,71798,PAID,1,0.78,DeliveredStatus
39070,32868239,79077,ES,13538,PAID,2,11.0,DeliveredStatus
39071,32410789,43995,PE,47401,PAID,1,6.92,DeliveredStatus
39072,32964070,69200,FR,10739,PAID,3,15.8,DeliveredStatus
39073,32584640,57039,AR,56361,PAID,8,3.01,DeliveredStatus
39074,32193453,45600,ES,10582,PAID,17,32.37,DeliveredStatus
39075,32805819,52103,ES,28713,PAID,4,21.8,DeliveredStatus
39076,32162671,72247,PA,18937,PAID,2,13.41,DeliveredStatus
39077,32124597,57854,PE,14153,PAID,1,21.02,CanceledStatus
39078,32649419,33981,TR,28993,PAID,3,4.68,DeliveredStatus
39079,32407189,60541,ES,28671,PAID,2,11.0,DeliveredStatus
39080,32203864,36297,AR,32290,PAID,3,4.64,DeliveredStatus
39081,32414917,45438,EC,55157,PAID,2,14.95,CanceledStatus
39082,33285676,44983,GT,20001,PAID,1,6.12,DeliveredStatus
39083,33449586,73799,TR,69303,PAID,2,3.84,DeliveredStatus
39084,32370150,56537,TR,47538,PAID,2,2.86,DeliveredStatus
39085,32372257,53685,UA,67084,PAID,2,7.17,DeliveredStatus
39086,33085800,66564,TR,67917,PAID,1,3.27,CanceledStatus
39087,33369788,73850,PE,36504,PAID,3,15.34,DeliveredStatus
39088,32682990,63594,RO,70385,PAID,2,9.02,DeliveredStatus
39089,32529599,39604,IT,22606,PAID,5,14.54,DeliveredStatus
39090,32285545,77183,ES,13669,PAID,2,21.8,DeliveredStatus
39091,32251661,70425,ES,23442,PAID,5,14.96,DeliveredStatus
39092,32586703,72136,ES,47254,PAID,11,12.14,DeliveredStatus
39093,32688990,63144,ES,8867,PAID,2,8.75,DeliveredStatus
39094,32656111,43382,MA,32268,PAID,5,14.09,DeliveredStatus
39095,33361601,77730,AR,62998,PAID,2,1.6,CanceledStatus
39096,32217079,63333,TR,46777,PAID,3,7.53,DeliveredStatus
39097,32386235,62044,TR,71598,PAID,3,4.79,CanceledStatus
39098,32960276,53495,AR,29227,PAID,4,11.54,DeliveredStatus
39099,32672798,39434,AR,63473,PAID,7,2.33,DeliveredStatus
39100,32606803,74250,ES,28713,PAID,7,42.0,DeliveredStatus
39101,32475791,64665,AR,50175,PAID,1,4.86,DeliveredStatus
39102,33398336,49879,UA,56387,PAID,1,4.72,DeliveredStatus
39103,32052323,46810,AR,13990,PAID,3,2.35,DeliveredStatus
39104,33537782,75061,AR,62992,PAID,2,2.64,DeliveredStatus
39105,33045745,36010,ES,190,PAID,2,5.1,DeliveredStatus
39106,32031351,30470,EC,51374,PAID,1,7.41,DeliveredStatus
39107,32564259,48646,AR,43904,PAID,1,3.87,CanceledStatus
39108,32682331,63234,UA,72007,PAID,1,8.55,DeliveredStatus
39109,33178893,70484,AR,16169,PAID,5,16.65,DeliveredStatus
39110,33204216,74399,PE,11361,PAID,1,16.92,DeliveredStatus
39111,33542377,77072,AR,63015,PAID,4,8.02,DeliveredStatus
39112,32967310,73844,UA,50750,PAID,1,9.58,DeliveredStatus
39113,32755201,84278,ES,28671,PAID,1,5.5,CanceledStatus
39114,32588569,72696,ES,16224,PAID,2,11.9,DeliveredStatus
39115,32025254,49340,ES,49472,PAID,4,15.35,DeliveredStatus
39116,32822731,64658,ES,29495,PAID,5,13.95,DeliveredStatus
39117,32526933,38316,EG,70677,PAID,2,3.61,DeliveredStatus
39118,32575978,75508,TR,68632,PAID,2,3.56,DeliveredStatus
39119,33545231,78283,AR,28285,PAID,3,5.51,DeliveredStatus
39120,33105532,67083,ES,49067,PAID,1,4.95,DeliveredStatus
39121,32226461,57118,ES,30116,PAID,2,7.0,DeliveredStatus
39122,33356380,75629,AR,61629,PAID,2,12.86,DeliveredStatus
39123,32156715,77135,AR,63139,PAID,1,1.9,DeliveredStatus
39124,32623971,71564,AR,55206,PAID,2,11.81,DeliveredStatus
39125,32906613,43200,GE,48566,PAID,1,1.85,DeliveredStatus
39126,33267531,49106,UY,26532,PAID,2,11.34,DeliveredStatus
39127,32502836,7744,EG,50843,PAID,2,3.12,CanceledStatus
39128,32493772,71443,AR,62993,PAID,5,4.08,DeliveredStatus
39129,32164620,73016,EC,36986,PAID,1,13.71,DeliveredStatus
39130,32007664,33143,FR,1054,PAID,3,7.4,DeliveredStatus
39131,33455611,68463,IT,9089,PAID,7,17.97,CanceledStatus
39132,32985841,75275,ES,16240,PAID,1,0.55,DeliveredStatus
39133,32186701,39783,IT,9452,PAID,4,6.0,DeliveredStatus
39134,32066848,70544,RO,46930,PAID,3,24.87,CanceledStatus
39135,32786510,51397,TR,50852,PAID,1,4.9,DeliveredStatus
39136,32827635,73976,TR,33283,PAID,4,5.02,DeliveredStatus
39137,33097767,42717,EC,51374,PAID,1,5.31,DeliveredStatus
39138,33379519,75704,GT,20001,PAID,2,13.28,CanceledStatus
39139,33220150,37910,TR,35337,PAID,1,3.44,DeliveredStatus
39140,32792857,48583,ES,14692,PAID,1,9.99,DeliveredStatus
39141,32067660,45625,EC,41131,PAID,2,4.22,DeliveredStatus
39142,32008861,35668,FR,1053,PAID,2,8.4,DeliveredStatus
39143,32811001,65882,TR,48225,PAID,1,1.23,CanceledStatus
